2001 Community Profiles

"Geo_Code","Prov_Name","CD_Name","CSD_Name","CSD_Type","Topic","Characteristic","Note","Total","Male","Female","Flag"
"6106013","Northwest Territories","FORT SMITH REGION","JEAN MARIE RIVER","Settlement","Industry","   Business services","","0","0","0","",
"6106013","Northwest Territories","FORT SMITH REGION","JEAN MARIE RIVER","Settlement","Industry","   Other services","","10","0","0","",
"6106013","Northwest Territories","FORT SMITH REGION","JEAN MARIE RIVER","Settlement","Occupation","Total - Experienced labour force","41","30","15","10","",
"6106013","Northwest Territories","FORT SMITH REGION","JEAN MARIE RIVER","Settlement","Occupation","   Management occupations","","0","0","0","",
"6106013","Northwest Territories","FORT SMITH REGION","JEAN MARIE RIVER","Settlement","Occupation","   Business, finance and administration occupations","","0","0","0","",
"6106013","Northwest Territories","FORT SMITH REGION","JEAN MARIE RIVER","Settlement","Occupation","   Natural and applied sciences and related occupations","","0","0","0","",
"6106013","Northwest Territories","FORT SMITH REGION","JEAN MARIE RIVER","Settlement","Occupation","   Health occupations","","0","0","0","",
"6106013","Northwest Territories","FORT SMITH REGION","JEAN MARIE RIVER","Settlement","Occupation","   Social science, education, government service and religion","","0","0","0","",
"6106013","Northwest Territories","FORT SMITH REGION","JEAN MARIE RIVER","Settlement","Occupation","   Art, culture, recreation and sport","","0","0","0","",
"6106013","Northwest Territories","FORT SMITH REGION","JEAN MARIE RIVER","Settlement","Occupation","   Sales and service occupations","","10","0","10","",
"6106013","Northwest Territories","FORT SMITH REGION","JEAN MARIE RIVER","Settlement","Occupation","   Trades, transport and equipment operators and related occupations","","10","10","0","",
"6106013","Northwest Territories","FORT SMITH REGION","JEAN MARIE RIVER","Settlement","Occupation","   Occupations unique to primary industry","","10","10","0","",
"6106013","Northwest Territories","FORT SMITH REGION","JEAN MARIE RIVER","Settlement","Occupation","   Occupations unique to processing, manufacturing and utilities","","0","0","0","",
"6106013","Northwest Territories","FORT SMITH REGION","JEAN MARIE RIVER","Settlement","Selected Family Characteristics","Total number of families","","10","","","",
"6106013","Northwest Territories","FORT SMITH REGION","JEAN MARIE RIVER","Settlement","Selected Family Characteristics","   Number of married-couple families","","10","","","",
"6106013","Northwest Territories","FORT SMITH REGION","JEAN MARIE RIVER","Settlement","Selected Family Characteristics","   Average number of persons in married-couple families","","0","","","",
"6106013","Northwest Territories","FORT SMITH REGION","JEAN MARIE RIVER","Settlement","Selected Family Characteristics","   Number of common-law couple families","11","0","","","",
"6106013","Northwest Territories","FORT SMITH REGION","JEAN MARIE RIVER","Settlement","Selected Family Characteristics","   Average number of persons in common-law-couple families","11","0","","","",
"6106013","Northwest Territories","FORT SMITH REGION","JEAN MARIE RIVER","Settlement","Selected Family Characteristics","   Number of lone-parent families","12","0","","","",
"6106013","Northwest Territories","FORT SMITH REGION","JEAN MARIE RIVER","Settlement","Selected Family Characteristics","   Average number of persons in lone-parent families","12","0","","","",
"6106013","Northwest Territories","FORT SMITH REGION","JEAN MARIE RIVER","Settlement","Selected Family Characteristics","   Number of female lone-parent families","12","0","","","",
"6106013","Northwest Territories","FORT SMITH REGION","JEAN MARIE RIVER","Settlement","Selected Family Characteristics","   Average number of persons in female lone-parent families","12","0","","","",
"6106013","Northwest Territories","FORT SMITH REGION","JEAN MARIE RIVER","Settlement","Selected Family Characteristics","   Number of male lone-parent families","12","0","","","",
"6106013","Northwest Territories","FORT SMITH REGION","JEAN MARIE RIVER","Settlement","Selected Family Characteristics","   Average number of persons in male lone-parent families","12","0","","","",
"6106013","Northwest Territories","FORT SMITH REGION","JEAN MARIE RIVER","Settlement","Selected Family Characteristics","Median family income, 2000 ($) - All census families","51","0","","","X",
"6106013","Northwest Territories","FORT SMITH REGION","JEAN MARIE RIVER","Settlement","Selected Family Characteristics","   Median family income, 2000 ($) - Couple families","52","0","","","",
"6106013","Northwest Territories","FORT SMITH REGION","JEAN MARIE RIVER","Settlement","Selected Family Characteristics","   Median family income, 2000 ($) - Lone-parent families","","0","","","",
"6106013","Northwest Territories","FORT SMITH REGION","JEAN MARIE RIVER","Settlement","Selected Household Characteristics","Total - All private households","","0","","","",
"6106013","Northwest Territories","FORT SMITH REGION","JEAN MARIE RIVER","Settlement","Selected Household Characteristics","   Households containing a couple (married or common-law) with children","13","0","","","",
"6106013","Northwest Territories","FORT SMITH REGION","JEAN MARIE RIVER","Settlement","Selected Household Characteristics","   Households containing a couple (married or common-law) without children","14","10","","","",
"6106013","Northwest Territories","FORT SMITH REGION","JEAN MARIE RIVER","Settlement","Selected Household Characteristics","   One-person households","","0","","","",
"6106013","Northwest Territories","FORT SMITH REGION","JEAN MARIE RIVER","Settlement","Selected Household Characteristics","   Other household types","15","10","","","",
"6106013","Northwest Territories","FORT SMITH REGION","JEAN MARIE RIVER","Settlement","Selected Household Characteristics","Median household income, 2000 ($) - All households","","0","","","X",
"6106013","Northwest Territories","FORT SMITH REGION","JEAN MARIE RIVER","Settlement","Selected Household Characteristics","   Median household income, 2000 ($) - One-person households","","0","","","",
"6106013","Northwest Territories","FORT SMITH REGION","JEAN MARIE RIVER","Settlement","Selected Household Characteristics","   Median household income, 2000 ($) - Two-or-more-persons households","","0","","","",
"6106013","Northwest Territories","FORT SMITH REGION","JEAN MARIE RIVER","Settlement","Selected Household Characteristics","Number of rented dwellings","55","0","","","",
"6106013","Northwest Territories","FORT SMITH REGION","JEAN MARIE RIVER","Settlement","Selected Household Characteristics","   Average gross monthly payments for rented dwellings ($)","","0","","","",
"6106013","Northwest Territories","FORT SMITH REGION","JEAN MARIE RIVER","Settlement","Selected Household Characteristics","Number of owner-occupied dwellings","56","15","","","",
"6106013","Northwest Territories","FORT SMITH REGION","JEAN MARIE RIVER","Settlement","Selected Household Characteristics","   Average monthly payments for owner-occupied dwellings ($)","","205","","","",
"6106013","Northwest Territories","FORT SMITH REGION","JEAN MARIE RIVER","Settlement","Selected Occupied Private Dwelling Characteristics","Total number of dwellings","16","20","","","",
"6106013","Northwest Territories","FORT SMITH REGION","JEAN MARIE RIVER","Settlement","Selected Occupied Private Dwelling Characteristics","   Number of owned dwellings","17","15","","","",
"6106013","Northwest Territories","FORT SMITH REGION","JEAN MARIE RIVER","Settlement","Selected Occupied Private Dwelling Characteristics","   Number of rented dwellings","18","0","","","",
"6106013","Northwest Territories","FORT SMITH REGION","JEAN MARIE RIVER","Settlement","Selected Occupied Private Dwelling Characteristics","   Number of dwellings constructed before 1991","","10","","","",
"6106013","Northwest Territories","FORT SMITH REGION","JEAN MARIE RIVER","Settlement","Selected Occupied Private Dwelling Characteristics","   Number of dwellings constructed between 1991 and 2001","","10","","","",
"6106013","Northwest Territories","FORT SMITH REGION","JEAN MARIE RIVER","Settlement","Selected Occupied Private Dwelling Characteristics","   Average value of dwelling ($)","","51000","","","",
"6106013","Northwest Territories","FORT SMITH REGION","JEAN MARIE RIVER","Settlement","Health Status","Self-rated health, 2005","62","","","","",
"6106013","Northwest Territories","FORT SMITH REGION","JEAN MARIE RIVER","Settlement","Health Status","   Low 95% confidence interval","","","","","",
"6106013","Northwest Territories","FORT SMITH REGION","JEAN MARIE RIVER","Settlement","Health Status","   High 95% confidence interval","","","","","",
"6106013","Northwest Territories","FORT SMITH REGION","JEAN MARIE RIVER","Settlement","Health Status","Adult obesity, 2005","63","","","","",
"6106013","Northwest Territories","FORT SMITH REGION","JEAN MARIE RIVER","Settlement","Health Status","   Low 95% confidence interval","","","","","",
"6106013","Northwest Territories","FORT SMITH REGION","JEAN MARIE RIVER","Settlement","Health Status","   High 95% confidence interval","","","","","",
"6106014","Northwest Territories","FORT SMITH REGION","FORT PROVIDENCE","Hamlet","Population and Dwelling Counts","Population in 2001","1","753","","","",
"6106014","Northwest Territories","FORT SMITH REGION","FORT PROVIDENCE","Hamlet","Population and Dwelling Counts"," Population in 1996","2","748","","","",
"6106014","Northwest Territories","FORT SMITH REGION","FORT PROVIDENCE","Hamlet","Population and Dwelling Counts"," 1996 to 2001 population change (%)","","0.7","","","",
"6106014","Northwest Territories","FORT SMITH REGION","FORT PROVIDENCE","Hamlet","Population and Dwelling Counts"," Total private dwellings","","248","","","",
"6106014","Northwest Territories","FORT SMITH REGION","FORT PROVIDENCE","Hamlet","Population and Dwelling Counts"," Population density per square kilometre","","2.9","","","",
"6106014","Northwest Territories","FORT SMITH REGION","FORT PROVIDENCE","Hamlet","Population and Dwelling Counts"," Land area (square km)","","256.33","","","",
"6106014","Northwest Territories","FORT SMITH REGION","FORT PROVIDENCE","Hamlet","Age Characteristics of the Population","Total - All persons","3","755","405","350","",
"6106014","Northwest Territories","FORT SMITH REGION","FORT PROVIDENCE","Hamlet","Age Characteristics of the Population","   Age 0-4","","60","40","25","",
"6106014","Northwest Territories","FORT SMITH REGION","FORT PROVIDENCE","Hamlet","Age Characteristics of the Population","   Age 5-14","","140","65","70","",
"6106014","Northwest Territories","FORT SMITH REGION","FORT PROVIDENCE","Hamlet","Age Characteristics of the Population","   Age 15-19","","60","30","25","",
"6106014","Northwest Territories","FORT SMITH REGION","FORT PROVIDENCE","Hamlet","Age Characteristics of the Population","   Age 20-24","","40","25","20","",
"6106014","Northwest Territories","FORT SMITH REGION","FORT PROVIDENCE","Hamlet","Age Characteristics of the Population","   Age 25-44","","260","140","120","",
"6106014","Northwest Territories","FORT SMITH REGION","FORT PROVIDENCE","Hamlet","Age Characteristics of the Population","   Age 45-54","","85","45","45","",
"6106014","Northwest Territories","FORT SMITH REGION","FORT PROVIDENCE","Hamlet","Age Characteristics of the Population","   Age 55-64","","45","25","20","",
"6106014","Northwest Territories","FORT SMITH REGION","FORT PROVIDENCE","Hamlet","Age Characteristics of the Population","   Age 65-74","","40","25","15","",
"6106014","Northwest Territories","FORT SMITH REGION","FORT PROVIDENCE","Hamlet","Age Characteristics of the Population","   Age 75-84","","20","10","10","",
"6106014","Northwest Territories","FORT SMITH REGION","FORT PROVIDENCE","Hamlet","Age Characteristics of the Population","   Age 85 and over","","5","5","0","",
"6106014","Northwest Territories","FORT SMITH REGION","FORT PROVIDENCE","Hamlet","Age Characteristics of the Population"," Median age of the population","","30.7","31.3","30.1","",
