2001 Community Profiles

"Geo_Code","Prov_Name","CD_Name","CSD_Name","CSD_Type","Topic","Characteristic","Note","Total","Male","Female","Flag"
"6001008","Yukon Territory","YUKON","CARCROSS 4","Indian Reserve","Industry","   Wholesale and retail trade","","10","10","0","",
"6001008","Yukon Territory","YUKON","CARCROSS 4","Indian Reserve","Industry","   Finance and real estate","","0","0","0","",
"6001008","Yukon Territory","YUKON","CARCROSS 4","Indian Reserve","Industry","   Health and education","","0","0","0","",
"6001008","Yukon Territory","YUKON","CARCROSS 4","Indian Reserve","Industry","   Business services","","10","0","0","",
"6001008","Yukon Territory","YUKON","CARCROSS 4","Indian Reserve","Industry","   Other services","","10","0","0","",
"6001008","Yukon Territory","YUKON","CARCROSS 4","Indian Reserve","Occupation","Total - Experienced labour force","41","20","15","10","",
"6001008","Yukon Territory","YUKON","CARCROSS 4","Indian Reserve","Occupation","   Management occupations","","0","0","0","",
"6001008","Yukon Territory","YUKON","CARCROSS 4","Indian Reserve","Occupation","   Business, finance and administration occupations","","0","0","0","",
"6001008","Yukon Territory","YUKON","CARCROSS 4","Indian Reserve","Occupation","   Natural and applied sciences and related occupations","","0","0","0","",
"6001008","Yukon Territory","YUKON","CARCROSS 4","Indian Reserve","Occupation","   Health occupations","","0","0","0","",
"6001008","Yukon Territory","YUKON","CARCROSS 4","Indian Reserve","Occupation","   Social science, education, government service and religion","","0","0","10","",
"6001008","Yukon Territory","YUKON","CARCROSS 4","Indian Reserve","Occupation","   Art, culture, recreation and sport","","0","0","0","",
"6001008","Yukon Territory","YUKON","CARCROSS 4","Indian Reserve","Occupation","   Sales and service occupations","","10","0","0","",
"6001008","Yukon Territory","YUKON","CARCROSS 4","Indian Reserve","Occupation","   Trades, transport and equipment operators and related occupations","","0","10","0","",
"6001008","Yukon Territory","YUKON","CARCROSS 4","Indian Reserve","Occupation","   Occupations unique to primary industry","","0","0","0","",
"6001008","Yukon Territory","YUKON","CARCROSS 4","Indian Reserve","Occupation","   Occupations unique to processing, manufacturing and utilities","","0","0","0","",
"6001008","Yukon Territory","YUKON","CARCROSS 4","Indian Reserve","Selected Family Characteristics","Total number of families","","15","","","",
"6001008","Yukon Territory","YUKON","CARCROSS 4","Indian Reserve","Selected Family Characteristics","   Number of married-couple families","","10","","","",
"6001008","Yukon Territory","YUKON","CARCROSS 4","Indian Reserve","Selected Family Characteristics","   Average number of persons in married-couple families","","0","","","",
"6001008","Yukon Territory","YUKON","CARCROSS 4","Indian Reserve","Selected Family Characteristics","   Number of common-law couple families","11","10","","","",
"6001008","Yukon Territory","YUKON","CARCROSS 4","Indian Reserve","Selected Family Characteristics","   Average number of persons in common-law-couple families","11","0","","","",
"6001008","Yukon Territory","YUKON","CARCROSS 4","Indian Reserve","Selected Family Characteristics","   Number of lone-parent families","12","0","","","",
"6001008","Yukon Territory","YUKON","CARCROSS 4","Indian Reserve","Selected Family Characteristics","   Average number of persons in lone-parent families","12","0","","","",
"6001008","Yukon Territory","YUKON","CARCROSS 4","Indian Reserve","Selected Family Characteristics","   Number of female lone-parent families","12","0","","","",
"6001008","Yukon Territory","YUKON","CARCROSS 4","Indian Reserve","Selected Family Characteristics","   Average number of persons in female lone-parent families","12","0","","","",
"6001008","Yukon Territory","YUKON","CARCROSS 4","Indian Reserve","Selected Family Characteristics","   Number of male lone-parent families","12","0","","","",
"6001008","Yukon Territory","YUKON","CARCROSS 4","Indian Reserve","Selected Family Characteristics","   Average number of persons in male lone-parent families","12","0","","","",
"6001008","Yukon Territory","YUKON","CARCROSS 4","Indian Reserve","Selected Family Characteristics","Median family income, 2000 ($) - All census families","51","0","","","X",
"6001008","Yukon Territory","YUKON","CARCROSS 4","Indian Reserve","Selected Family Characteristics","   Median family income, 2000 ($) - Couple families","52","0","","","",
"6001008","Yukon Territory","YUKON","CARCROSS 4","Indian Reserve","Selected Family Characteristics","   Median family income, 2000 ($) - Lone-parent families","","0","","","",
"6001008","Yukon Territory","YUKON","CARCROSS 4","Indian Reserve","Selected Household Characteristics","Total - All private households","","0","","","",
"6001008","Yukon Territory","YUKON","CARCROSS 4","Indian Reserve","Selected Household Characteristics","   Households containing a couple (married or common-law) with children","13","0","","","",
"6001008","Yukon Territory","YUKON","CARCROSS 4","Indian Reserve","Selected Household Characteristics","   Households containing a couple (married or common-law) without children","14","10","","","",
"6001008","Yukon Territory","YUKON","CARCROSS 4","Indian Reserve","Selected Household Characteristics","   One-person households","","20","","","",
"6001008","Yukon Territory","YUKON","CARCROSS 4","Indian Reserve","Selected Household Characteristics","   Other household types","15","0","","","",
"6001008","Yukon Territory","YUKON","CARCROSS 4","Indian Reserve","Selected Household Characteristics","Median household income, 2000 ($) - All households","","0","","","X",
"6001008","Yukon Territory","YUKON","CARCROSS 4","Indian Reserve","Selected Household Characteristics","   Median household income, 2000 ($) - One-person households","","0","","","",
"6001008","Yukon Territory","YUKON","CARCROSS 4","Indian Reserve","Selected Household Characteristics","   Median household income, 2000 ($) - Two-or-more-persons households","","0","","","",
"6001008","Yukon Territory","YUKON","CARCROSS 4","Indian Reserve","Selected Household Characteristics","Number of rented dwellings","55","0","","","",
"6001008","Yukon Territory","YUKON","CARCROSS 4","Indian Reserve","Selected Household Characteristics","   Average gross monthly payments for rented dwellings ($)","","0","","","",
"6001008","Yukon Territory","YUKON","CARCROSS 4","Indian Reserve","Selected Household Characteristics","Number of owner-occupied dwellings","56","0","","","",
"6001008","Yukon Territory","YUKON","CARCROSS 4","Indian Reserve","Selected Household Characteristics","   Average monthly payments for owner-occupied dwellings ($)","","0","","","",
"6001008","Yukon Territory","YUKON","CARCROSS 4","Indian Reserve","Selected Occupied Private Dwelling Characteristics","Total number of dwellings","16","30","","","",
"6001008","Yukon Territory","YUKON","CARCROSS 4","Indian Reserve","Selected Occupied Private Dwelling Characteristics","   Number of owned dwellings","17","10","","","",
"6001008","Yukon Territory","YUKON","CARCROSS 4","Indian Reserve","Selected Occupied Private Dwelling Characteristics","   Number of rented dwellings","18","0","","","",
"6001008","Yukon Territory","YUKON","CARCROSS 4","Indian Reserve","Selected Occupied Private Dwelling Characteristics","   Number of dwellings constructed before 1991","","20","","","",
"6001008","Yukon Territory","YUKON","CARCROSS 4","Indian Reserve","Selected Occupied Private Dwelling Characteristics","   Number of dwellings constructed between 1991 and 2001","","0","","","",
"6001008","Yukon Territory","YUKON","CARCROSS 4","Indian Reserve","Selected Occupied Private Dwelling Characteristics","   Average value of dwelling ($)","","0","","","",
"6001008","Yukon Territory","YUKON","CARCROSS 4","Indian Reserve","Health Status","Self-rated health, 2005","62","","","","",
"6001008","Yukon Territory","YUKON","CARCROSS 4","Indian Reserve","Health Status","   Low 95% confidence interval","","","","","",
"6001008","Yukon Territory","YUKON","CARCROSS 4","Indian Reserve","Health Status","   High 95% confidence interval","","","","","",
"6001008","Yukon Territory","YUKON","CARCROSS 4","Indian Reserve","Health Status","Adult obesity, 2005","63","","","","",
"6001008","Yukon Territory","YUKON","CARCROSS 4","Indian Reserve","Health Status","   Low 95% confidence interval","","","","","",
"6001008","Yukon Territory","YUKON","CARCROSS 4","Indian Reserve","Health Status","   High 95% confidence interval","","","","","",
"6001009","Yukon Territory","YUKON","WHITEHORSE","City","Population and Dwelling Counts","Population in 2001","1","19058","","","",
"6001009","Yukon Territory","YUKON","WHITEHORSE","City","Population and Dwelling Counts"," Population in 1996","2","19157","","","",
"6001009","Yukon Territory","YUKON","WHITEHORSE","City","Population and Dwelling Counts"," 1996 to 2001 population change (%)","","-0.5","","","",
"6001009","Yukon Territory","YUKON","WHITEHORSE","City","Population and Dwelling Counts"," Total private dwellings","","7831","","","",
"6001009","Yukon Territory","YUKON","WHITEHORSE","City","Population and Dwelling Counts"," Population density per square kilometre","","45.8","","","",
"6001009","Yukon Territory","YUKON","WHITEHORSE","City","Population and Dwelling Counts"," Land area (square km)","","416.44","","","",
"6001009","Yukon Territory","YUKON","WHITEHORSE","City","Age Characteristics of the Population","Total - All persons","3","19055","9360","9700","",
"6001009","Yukon Territory","YUKON","WHITEHORSE","City","Age Characteristics of the Population","   Age 0-4","","1145","555","585","",
"6001009","Yukon Territory","YUKON","WHITEHORSE","City","Age Characteristics of the Population","   Age 5-14","","2960","1540","1415","",
"6001009","Yukon Territory","YUKON","WHITEHORSE","City","Age Characteristics of the Population","   Age 15-19","","1600","810","790","",
"6001009","Yukon Territory","YUKON","WHITEHORSE","City","Age Characteristics of the Population","   Age 20-24","","1175","585","585","",
"6001009","Yukon Territory","YUKON","WHITEHORSE","City","Age Characteristics of the Population","   Age 25-44","","6325","2910","3415","",
"6001009","Yukon Territory","YUKON","WHITEHORSE","City","Age Characteristics of the Population","   Age 45-54","","3280","1635","1645","",
"6001009","Yukon Territory","YUKON","WHITEHORSE","City","Age Characteristics of the Population","   Age 55-64","","1525","820","705","",
"6001009","Yukon Territory","YUKON","WHITEHORSE","City","Age Characteristics of the Population","   Age 65-74","","670","350","320","",
"6001009","Yukon Territory","YUKON","WHITEHORSE","City","Age Characteristics of the Population","   Age 75-84","","295","125","175","",
"6001009","Yukon Territory","YUKON","WHITEHORSE","City","Age Characteristics of the Population","   Age 85 and over","","90","30","65","",
"6001009","Yukon Territory","YUKON","WHITEHORSE","City","Age Characteristics of the Population"," Median age of the population","","35.1","34.8","35.3","",
"6001009","Yukon Territory","YUKON","WHITEHORSE","City","Age Characteristics of the Population"," % of the population ages 15 and over","","78.5","77.6","79.4","",
"6001009","Yukon Territory","YUKON","WHITEHORSE","City","Common-law Status","Total - Population 15 years and over","4","14960","7260","7700","",
"6001009","Yukon Territory","YUKON","WHITEHORSE","City","Common-law Status","   Not in a common-law relationship","","12880","6240","6645","",
"6001009","Yukon Territory","YUKON","WHITEHORSE","City","Common-law Status","   In a common-law relationship","","2080","1020","1055","",
"6001009","Yukon Territory","YUKON","WHITEHORSE","City","Legal Marital Status","Total - Population 15 years and over","5","14960","7260","7700","",
"6001009","Yukon Territory","YUKON","WHITEHORSE","City","Legal Marital Status","   Single","6","6030","3065","2975","",
"6001009","Yukon Territory","YUKON","WHITEHORSE","City","Legal Marital Status","   Married","7","6220","3100","3115","",
"6001009","Yukon Territory","YUKON","WHITEHORSE","City","Legal Marital Status","   Separated","8","700","315","385","",
"6001009","Yukon Territory","YUKON","WHITEHORSE","City","Legal Marital Status","   Divorced","9","1500","690","805","",
"6001009","Yukon Territory","YUKON","WHITEHORSE","City","Legal Marital Status","   Widowed","10","505","90","420","",
"6001009","Yukon Territory","YUKON","WHITEHORSE","City","Language(s) First Learned and Still Understood","Total - All persons","19","18915","9280","9640","",
"6001009","Yukon Territory","YUKON","WHITEHORSE","City","Language(s) First Learned and Still Understood","   English only","","16615","8250","8365","",
