2001 Community Profiles

"Geo_Code","Prov_Name","CD_Name","CSD_Name","CSD_Type","Topic","Characteristic","Note","Total","Male","Female","Flag"
"1201008","Nova Scotia","SHELBURNE COUNTY","SHELBURNE","Town","Mode of Transportation to Work","   Walked or bicycled","","150","65","80","",
"1201008","Nova Scotia","SHELBURNE COUNTY","SHELBURNE","Town","Mode of Transportation to Work","   Other method","","25","0","15","",
"1201008","Nova Scotia","SHELBURNE COUNTY","SHELBURNE","Town","Unpaid Work"," Persons reporting hours of unpaid work","34","1470","655","815","",
"1201008","Nova Scotia","SHELBURNE COUNTY","SHELBURNE","Town","Unpaid Work"," Persons reporting hours of unpaid housework","35","1455","645","810","",
"1201008","Nova Scotia","SHELBURNE COUNTY","SHELBURNE","Town","Unpaid Work"," Persons reporting hours looking after children, without pay","36","575","240","330","",
"1201008","Nova Scotia","SHELBURNE COUNTY","SHELBURNE","Town","Unpaid Work"," Persons reporting hours of unpaid care or assistance to seniors","37","310","105","200","",
"1201008","Nova Scotia","SHELBURNE COUNTY","SHELBURNE","Town","Labour Force Indicators"," Participation rate","38","64.6","73","57.5","",
"1201008","Nova Scotia","SHELBURNE COUNTY","SHELBURNE","Town","Labour Force Indicators"," Employment rate","39","52.6","58.6","47","",
"1201008","Nova Scotia","SHELBURNE COUNTY","SHELBURNE","Town","Labour Force Indicators"," Unemployment rate","40","19.1","18.9","18.3","",
"1201008","Nova Scotia","SHELBURNE COUNTY","SHELBURNE","Town","Industry","Total - Experienced labour force","41","1025","520","500","",
"1201008","Nova Scotia","SHELBURNE COUNTY","SHELBURNE","Town","Industry","   Agriculture and other resource-based industries","","95","85","10","",
"1201008","Nova Scotia","SHELBURNE COUNTY","SHELBURNE","Town","Industry","   Manufacturing and construction industries","","165","125","40","",
"1201008","Nova Scotia","SHELBURNE COUNTY","SHELBURNE","Town","Industry","   Wholesale and retail trade","","200","95","110","",
"1201008","Nova Scotia","SHELBURNE COUNTY","SHELBURNE","Town","Industry","   Finance and real estate","","25","15","15","",
"1201008","Nova Scotia","SHELBURNE COUNTY","SHELBURNE","Town","Industry","   Health and education","","225","65","155","",
"1201008","Nova Scotia","SHELBURNE COUNTY","SHELBURNE","Town","Industry","   Business services","","90","50","40","",
"1201008","Nova Scotia","SHELBURNE COUNTY","SHELBURNE","Town","Industry","   Other services","","225","85","135","",
"1201008","Nova Scotia","SHELBURNE COUNTY","SHELBURNE","Town","Occupation","Total - Experienced labour force","41","1030","520","505","",
"1201008","Nova Scotia","SHELBURNE COUNTY","SHELBURNE","Town","Occupation","   Management occupations","","65","40","25","",
"1201008","Nova Scotia","SHELBURNE COUNTY","SHELBURNE","Town","Occupation","   Business, finance and administration occupations","","165","35","130","",
"1201008","Nova Scotia","SHELBURNE COUNTY","SHELBURNE","Town","Occupation","   Natural and applied sciences and related occupations","","30","25","0","",
"1201008","Nova Scotia","SHELBURNE COUNTY","SHELBURNE","Town","Occupation","   Health occupations","","75","30","45","",
"1201008","Nova Scotia","SHELBURNE COUNTY","SHELBURNE","Town","Occupation","   Social science, education, government service and religion","","80","20","60","",
"1201008","Nova Scotia","SHELBURNE COUNTY","SHELBURNE","Town","Occupation","   Art, culture, recreation and sport","","20","15","10","",
"1201008","Nova Scotia","SHELBURNE COUNTY","SHELBURNE","Town","Occupation","   Sales and service occupations","","325","125","200","",
"1201008","Nova Scotia","SHELBURNE COUNTY","SHELBURNE","Town","Occupation","   Trades, transport and equipment operators and related occupations","","140","130","0","",
"1201008","Nova Scotia","SHELBURNE COUNTY","SHELBURNE","Town","Occupation","   Occupations unique to primary industry","","75","65","10","",
"1201008","Nova Scotia","SHELBURNE COUNTY","SHELBURNE","Town","Occupation","   Occupations unique to processing, manufacturing and utilities","","55","30","20","",
"1201008","Nova Scotia","SHELBURNE COUNTY","SHELBURNE","Town","Selected Family Characteristics","Total number of families","","555","","","",
"1201008","Nova Scotia","SHELBURNE COUNTY","SHELBURNE","Town","Selected Family Characteristics","   Number of married-couple families","","365","","","",
"1201008","Nova Scotia","SHELBURNE COUNTY","SHELBURNE","Town","Selected Family Characteristics","   Average number of persons in married-couple families","","3.1","","","",
"1201008","Nova Scotia","SHELBURNE COUNTY","SHELBURNE","Town","Selected Family Characteristics","   Number of common-law couple families","11","85","","","",
"1201008","Nova Scotia","SHELBURNE COUNTY","SHELBURNE","Town","Selected Family Characteristics","   Average number of persons in common-law-couple families","11","2.2","","","",
"1201008","Nova Scotia","SHELBURNE COUNTY","SHELBURNE","Town","Selected Family Characteristics","   Number of lone-parent families","12","105","","","",
"1201008","Nova Scotia","SHELBURNE COUNTY","SHELBURNE","Town","Selected Family Characteristics","   Average number of persons in lone-parent families","12","2.6","","","",
"1201008","Nova Scotia","SHELBURNE COUNTY","SHELBURNE","Town","Selected Family Characteristics","   Number of female lone-parent families","12","70","","","",
"1201008","Nova Scotia","SHELBURNE COUNTY","SHELBURNE","Town","Selected Family Characteristics","   Average number of persons in female lone-parent families","12","2.7","","","",
"1201008","Nova Scotia","SHELBURNE COUNTY","SHELBURNE","Town","Selected Family Characteristics","   Number of male lone-parent families","12","30","","","",
"1201008","Nova Scotia","SHELBURNE COUNTY","SHELBURNE","Town","Selected Family Characteristics","   Average number of persons in male lone-parent families","12","2.1","","","",
"1201008","Nova Scotia","SHELBURNE COUNTY","SHELBURNE","Town","Selected Family Characteristics","Median family income, 2000 ($) - All census families","51","41535","","","",
"1201008","Nova Scotia","SHELBURNE COUNTY","SHELBURNE","Town","Selected Family Characteristics","   Median family income, 2000 ($) - Couple families","52","47436","","","",
"1201008","Nova Scotia","SHELBURNE COUNTY","SHELBURNE","Town","Selected Family Characteristics","   Median family income, 2000 ($) - Lone-parent families","","22063","","","",
"1201008","Nova Scotia","SHELBURNE COUNTY","SHELBURNE","Town","Selected Household Characteristics","Total - All private households","","875","","","",
"1201008","Nova Scotia","SHELBURNE COUNTY","SHELBURNE","Town","Selected Household Characteristics","   Households containing a couple (married or common-law) with children","13","210","","","",
"1201008","Nova Scotia","SHELBURNE COUNTY","SHELBURNE","Town","Selected Household Characteristics","   Households containing a couple (married or common-law) without children","14","235","","","",
"1201008","Nova Scotia","SHELBURNE COUNTY","SHELBURNE","Town","Selected Household Characteristics","   One-person households","","290","","","",
"1201008","Nova Scotia","SHELBURNE COUNTY","SHELBURNE","Town","Selected Household Characteristics","   Other household types","15","145","","","",
"1201008","Nova Scotia","SHELBURNE COUNTY","SHELBURNE","Town","Selected Household Characteristics","Median household income, 2000 ($) - All households","","33524","","","",
"1201008","Nova Scotia","SHELBURNE COUNTY","SHELBURNE","Town","Selected Household Characteristics","   Median household income, 2000 ($) - One-person households","","14025","","","",
"1201008","Nova Scotia","SHELBURNE COUNTY","SHELBURNE","Town","Selected Household Characteristics","   Median household income, 2000 ($) - Two-or-more-persons households","","45866","","","",
"1201008","Nova Scotia","SHELBURNE COUNTY","SHELBURNE","Town","Selected Household Characteristics","Number of rented dwellings","55","330","","","",
"1201008","Nova Scotia","SHELBURNE COUNTY","SHELBURNE","Town","Selected Household Characteristics","   Average gross monthly payments for rented dwellings ($)","","467","","","",
"1201008","Nova Scotia","SHELBURNE COUNTY","SHELBURNE","Town","Selected Household Characteristics","Number of owner-occupied dwellings","56","545","","","",
"1201008","Nova Scotia","SHELBURNE COUNTY","SHELBURNE","Town","Selected Household Characteristics","   Average monthly payments for owner-occupied dwellings ($)","","540","","","",
"1201008","Nova Scotia","SHELBURNE COUNTY","SHELBURNE","Town","Selected Occupied Private Dwelling Characteristics","Total number of dwellings","16","875","","","",
"1201008","Nova Scotia","SHELBURNE COUNTY","SHELBURNE","Town","Selected Occupied Private Dwelling Characteristics","   Number of owned dwellings","17","545","","","",
"1201008","Nova Scotia","SHELBURNE COUNTY","SHELBURNE","Town","Selected Occupied Private Dwelling Characteristics","   Number of rented dwellings","18","330","","","",
"1201008","Nova Scotia","SHELBURNE COUNTY","SHELBURNE","Town","Selected Occupied Private Dwelling Characteristics","   Number of dwellings constructed before 1991","","850","","","",
"1201008","Nova Scotia","SHELBURNE COUNTY","SHELBURNE","Town","Selected Occupied Private Dwelling Characteristics","   Number of dwellings constructed between 1991 and 2001","","25","","","",
"1201008","Nova Scotia","SHELBURNE COUNTY","SHELBURNE","Town","Selected Occupied Private Dwelling Characteristics","   Average value of dwelling ($)","","75531","","","",
"1201008","Nova Scotia","SHELBURNE COUNTY","SHELBURNE","Town","Health Status","Self-rated health, 2005","62","","","","",
"1201008","Nova Scotia","SHELBURNE COUNTY","SHELBURNE","Town","Health Status","   Low 95% confidence interval","","","","","",
"1201008","Nova Scotia","SHELBURNE COUNTY","SHELBURNE","Town","Health Status","   High 95% confidence interval","","","","","",
"1201008","Nova Scotia","SHELBURNE COUNTY","SHELBURNE","Town","Health Status","Adult obesity, 2005","63","","","","",
"1201008","Nova Scotia","SHELBURNE COUNTY","SHELBURNE","Town","Health Status","   Low 95% confidence interval","","","","","",
"1201008","Nova Scotia","SHELBURNE COUNTY","SHELBURNE","Town","Health Status","   High 95% confidence interval","","","","","",
"1201009","Nova Scotia","SHELBURNE COUNTY","LOCKEPORT","Town","Population and Dwelling Counts","Population in 2001","1","701","","","",
"1201009","Nova Scotia","SHELBURNE COUNTY","LOCKEPORT","Town","Population and Dwelling Counts"," Population in 1996","2","692","","","",
"1201009","Nova Scotia","SHELBURNE COUNTY","LOCKEPORT","Town","Population and Dwelling Counts"," 1996 to 2001 population change (%)","","1.3","","","",
"1201009","Nova Scotia","SHELBURNE COUNTY","LOCKEPORT","Town","Population and Dwelling Counts"," Total private dwellings","","322","","","",
"1201009","Nova Scotia","SHELBURNE COUNTY","LOCKEPORT","Town","Population and Dwelling Counts"," Population density per square kilometre","","302.1","","","",
"1201009","Nova Scotia","SHELBURNE COUNTY","LOCKEPORT","Town","Population and Dwelling Counts"," Land area (square km)","","2.32","","","",
"1201009","Nova Scotia","SHELBURNE COUNTY","LOCKEPORT","Town","Age Characteristics of the Population","Total - All persons","3","700","330","370","",
"1201009","Nova Scotia","SHELBURNE COUNTY","LOCKEPORT","Town","Age Characteristics of the Population","   Age 0-4","","20","10","10","",
"1201009","Nova Scotia","SHELBURNE COUNTY","LOCKEPORT","Town","Age Characteristics of the Population","   Age 5-14","","90","45","40","",
"1201009","Nova Scotia","SHELBURNE COUNTY","LOCKEPORT","Town","Age Characteristics of the Population","   Age 15-19","","40","20","20","",
"1201009","Nova Scotia","SHELBURNE COUNTY","LOCKEPORT","Town","Age Characteristics of the Population","   Age 20-24","","20","10","15","",
"1201009","Nova Scotia","SHELBURNE COUNTY","LOCKEPORT","Town","Age Characteristics of the Population","   Age 25-44","","170","90","85","",
"1201009","Nova Scotia","SHELBURNE COUNTY","LOCKEPORT","Town","Age Characteristics of the Population","   Age 45-54","","95","45","50","",
"1201009","Nova Scotia","SHELBURNE COUNTY","LOCKEPORT","Town","Age Characteristics of the Population","   Age 55-64","","90","45","45","",
"1201009","Nova Scotia","SHELBURNE COUNTY","LOCKEPORT","Town","Age Characteristics of the Population","   Age 65-74","","60","30","35","",
"1201009","Nova Scotia","SHELBURNE COUNTY","LOCKEPORT","Town","Age Characteristics of the Population","   Age 75-84","","75","25","50","",
"1201009","Nova Scotia","SHELBURNE COUNTY","LOCKEPORT","Town","Age Characteristics of the Population","   Age 85 and over","","40","10","30","",
"1201009","Nova Scotia","SHELBURNE COUNTY","LOCKEPORT","Town","Age Characteristics of the Population"," Median age of the population","","46.2","42.9","50","",
"1201009","Nova Scotia","SHELBURNE COUNTY","LOCKEPORT","Town","Age Characteristics of the Population"," % of the population ages 15 and over","","84.3","83.3","85.1","",
"1201009","Nova Scotia","SHELBURNE COUNTY","LOCKEPORT","Town","Common-law Status","Total - Population 15 years and over","4","590","275","320","",
"1201009","Nova Scotia","SHELBURNE COUNTY","LOCKEPORT","Town","Common-law Status","   Not in a common-law relationship","","565","260","305","",
"1201009","Nova Scotia","SHELBURNE COUNTY","LOCKEPORT","Town","Common-law Status","   In a common-law relationship","","25","15","15","",
"1201009","Nova Scotia","SHELBURNE COUNTY","LOCKEPORT","Town","Legal Marital Status","Total - Population 15 years and over","5","590","275","320","",
"1201009","Nova Scotia","SHELBURNE COUNTY","LOCKEPORT","Town","Legal Marital Status","   Single","6","140","90","55","",
"1201009","Nova Scotia","SHELBURNE COUNTY","LOCKEPORT","Town","Legal Marital Status","   Married","7","310","160","155","",
